address	size	name	hints
0x55F110	208	ConversationWaitFor	
0x55F1E0	288		.\Script\ScriptGamelib.cpp
0x55F300	48	ActivateVolume	
0x55F330	48	DeactivateVolume	
0x55F360	48	IsVolumeActive	
0x55F390	192	Activate	
0x55F450	192	ActivateSet	
0x55F510	192	Deactivate	
0x55F5D0	176	ActivateGroup	
0x55F680	176	ActivateSetGroup	
0x55F730	176	DeactivateGroup	
0x55F7E0	176	IsActive	
0x55F890	240	ActivateDuration	
0x55F980	256	ActivateFromActivator	
0x55FA80	320		
0x55FBC0	80	SetDesiredMechState	
0x55FC10	224	SetDesiredMechStateWF	
0x55FCF0	976	DevicePressWF	
0x5600C0	112	MoveOutOfPurgatory	
0x560130	176		
0x5601E0	160	MoveIntoPurgatory	
0x560280	176		
0x560330	144	MoveOutOfPurgatoryGroup	
0x5603C0	144	MoveIntoPurgatoryGroup	
0x560450	192		lm_
0x560510	416	LevelTransition	
0x5606B0	80	EndGame	
0x560700	160	LoadLevel	
0x5607A0	352		
0x560900	112	PlayBinkMovie	
0x560970	112	PlayBinkMovie_CineSkip	
0x5609E0	160	CineFX_SetFadeIn	
0x560A80	272	TakeAllWeapons	
0x560B90	272	TakeAllAmmo	
0x560CA0	400		
0x560E30	96	GiveAllAmmo	
0x560E90	96	GiveDefaultAmmo	
0x560EF0	512		
0x5610F0	48	GiveAmmo	
0x561120	48	GiveAmmoForceDowngrade	
0x561150	416	TakeWeapon	
0x5612F0	64	ClearActiveBolts	
0x561330	80	ClearAllBolts	
0x561380	176	SetFullRunAllowed	
0x561430	208	SetNPCAffected	
0x561500	208	SetNPCResponds	
0x5615D0	160		
0x561670	48	EnableShowingOnRadar	
0x5616A0	48	DisableShowingOnRadar	
0x5616D0	160	SetCritterPathSpawnEnabled	
0x561770	272	GiveCrossbow	
0x561880	75	CrossbowWeaponOnLeft	
0x5618CB	101		
0x561930	69	CrossbowWeaponOnRight	
0x561975	107		
0x5619E0	136	PlayerHasAmmo	
0x561A68	88		
0x561AC0	336		
0x561C10	304		
0x561D40	64	FlushResourceManager	
0x561D80	112	TextOverlay	
0x561DF0	432	TextOverlayPause	
0x561FA0	160	TextOverlayOpen	
0x562040	64	TextOverlayClose	
0x562080	64	TextOverlayClear	
0x5620C0	240	TextOverlayUpDuringGUI	
0x5621B0	128	StartCountdownTimer	
0x562230	112	StopCountdownTimer	
0x5622A0	80	LoadLastSave	
0x5622F0	112	OpenWeaponHUD	
0x562360	64	BountyPost_ClearAssignments	
0x5623A0	64	BountyPost_ClearPaidAssignments	
0x5623E0	176	BountyPost_AddAssignment	
0x562490	144	BountyPost_MakeAssignmentAvailable	
0x562520	144	BountyPost_MakeAssignmentNotAvailable	
0x5625B0	96	Player_GetBountyAssignment	
0x562610	192	Player_GetBountyAssignmentFinished	
0x5626D0	176	Player_GetBountyAssignmentFinishedKilled	
0x562780	304	Player_SetBountyAssignment	
0x5628B0	176	Player_SetBountyAssignmentFinished	
0x562960	240	GeneralStore_AddItemQuantity	
0x562A50	240	GeneralStore_SetItemQuantity	
0x562B40	368		
0x562CB0	320		
0x562DF0	352	QuickSpeak	
0x562F50	400	StartOrContinueConversation	
0x5630E0	96	GetMoolah	
0x563140	208	SetMoolah	
0x563210	320	HasArtifactCount	
0x563350	384	TakeArtifact	
0x5634D0	144	TakeAllArtifacts	
0x563560	624	GiveArtifact	
0x5637D0	80	GetNameOfBountyAssignment	
0x563820	208	SetJournalText	
0x5638F0	76	UpdateJournal	
0x56393C	196		
0x563A00	208	SetNPCForceFieldEnable	
0x563AD0	192	SetNPCHealthBarEnable	
0x563B90	176	TriggerAchievement	
0x563C40	288	AddStat	
0x563D60	17680		EAVEvent | eNPCGunshot | eNPCDamage
0x568270	368		
0x5683E0	352		
0x568540	96		
0x5685A0	352		
0x568700	128		
0x568780	96		
0x5687E0	96		
0x568840	96		
0x5688A0	96		
0x568900	96		
0x568960	96		
0x5689C0	96		
0x568A20	560		
0x568C50	32		
0x568C70	32		
0x568C90	112		
0x568D00	96		
0x568D60	80	BountyPref	
0x568DB0	80	RumblePref	
0x568E00	80	EffectPref	
0x568E50	80	ArtifactPref	
0x568EA0	80	MechanicalPref	
0x568EF0	80	ExplosionPref	
0x568F40	80	WeaponPref	
0x568F90	80	NPCWeaponPrefs	
0x568FE0	515		
0x5691E3	93		
0x569240	592	GetHealth	
0x569490	592	GetStamina	
0x5696E0	592	GetMindState	
0x569930	592	SetMindState	
0x569B80	592	KeepInMindState	
0x569DD0	608	UpdateNav	
0x56A030	608	UpdateNavObject	
0x56A290	1184	GetWorker	
0x56A730	592	BeginJobLock	
0x56A980	592	EndJobLock	
0x56ABD0	592	StartCineTorsoAnim	
0x56AE20	592	EndCineTorsoAnim	
0x56B070	592	Idle	
0x56B2C0	592	Say	
0x56B510	592	Goto	
0x56B760	592	GotoPlayerAggressive	
0x56B9B0	592	GotoSlow	
0x56BC00	592	GotoRun	
0x56BE50	592	Follow	
0x56C0A0	592	TurnTo	
0x56C2F0	592	GotoTurnWork	
0x56C540	592	CombatGoto	
0x56C790	592	FireWeapon	
0x56C9E0	1184	FireWeaponNoReload	
0x56CE80	592	PlayAnim	
0x56D0D0	592	PlayAnimBlend	
0x56D320	592	PlayAnimBlendHold	
0x56D570	592	GoThroughDoorSlow	
0x56D7C0	592	GoThroughDoorFast	
0x56DA10	656		
0x56DCA0	592	GotoWF	
0x56DEF0	656		
0x56E180	592	FollowWF	
0x56E3D0	656		
0x56E660	592	CombatGotoWF	
0x56E8B0	656		
0x56EB40	592	GotoSlowWF	
0x56ED90	656		
0x56F020	592	GotoRunWF	
0x56F270	656		
0x56F500	592	IdleWF	
0x56F750	656		
0x56F9E0	592	PlayAnimWF	
0x56FC30	656		
0x56FEC0	592	TurnToWF	
0x570110	656		
0x5703A0	592	SayWF	
0x5705F0	656		
0x570880	592	GotoTurnWorkWF	
0x570AD0	565		
0x570D05	91		
0x570D60	592	GoThroughDoorSlowWF	
0x570FB0	656		
0x571240	2960	GoThroughDoorFastWF	
0x571DD0	1184	DoPlayerVictoryWF	
0x572270	608	DontFixFeet	
0x5724D0	608	MoveOutOfPurgatoryUpdateNav	
0x572730	608	MoveIntoPurgatoryUpdateNav	
0x572990	1184	StartGS	
0x572E30	304		
0x572F60	64		
0x572FA0	64		
0x572FE0	304		
0x573110	64		
0x573150	64		
0x573190	368		
0x573300	64		
0x573340	32		
0x573360	32		
0x573380	304		
0x5734B0	64		
0x5734F0	64		
0x573530	32		
0x573550	64		
0x573590	464		
0x573760	112		
0x5737D0	128		
0x573850	1360		
0x573DA0	224		
0x573E80	64		
0x573EC0	272		
0x573FD0	224		
0x5740B0	160		
0x574150	880		
0x5744C0	112		
0x574530	112		
0x5745A0	80		
0x5745F0	80		
0x574640	80		
0x574690	80		
0x5746E0	112		
0x574750	80		
0x5747A0	160		
0x574840	128		
0x5748C0	48		
0x5748F0	48		
0x574920	112		
0x574990	176		
0x574A40	272		
0x574B50	96		
0x574BB0	80		
0x574C00	64		
0x574C40	112		
0x574CB0	128		
0x574D30	64		
0x574D70	64		
0x574DB0	96		
0x574E10	64		
0x574E50	112		
0x574EC0	144		
0x574F50	160		
0x574FF0	80		
0x575040	144		
0x5750D0	128		
0x575150	128		
0x5751D0	96		
0x575230	112		
0x5752A0	112		
0x575310	224		
0x5753F0	112		
0x575460	160		
0x575500	64		
0x575540	192		
0x575600	48		
0x575630	144		
0x5756C0	64		
0x575700	1360		
0x575C50	1712		
0x576300	240		
0x5763F0	1920		true
0x576B70	192		
0x576C30	352		
0x576D90	144		
0x576E20	576		
0x577060	448		
0x577220	800		
0x577540	272		
0x577650	368		
0x5777C0	320		
0x577900	320		
0x577A40	112		
0x577AB0	304		
0x577BE0	112		
0x577C50	32		
0x577C70	112		
0x577CE0	64		
0x577D20	128		 No mapping found for game button! | .\GameInput\GameButtons.cpp
0x577DA0	128		
0x577E20	336		Unknown type!! | .\GameInput\GameButtons.cpp
0x577F70	176		
0x578020	48		
0x578050	96		
0x5780B0	304		Unknown type!! | .\GameInput\GameButtons.cpp
0x5781E0	480		
0x5783C0	464		
0x578590	32		
0x5785B0	128		
0x578630	96		
0x578690	32		
0x5786B0	32		
0x5786D0	128		
0x578750	128		
0x5787D0	416		
0x578970	144		
0x578A00	160		
0x578AA0	1039		
0x578EAF	465		
0x579080	144		
0x579110	160		
0x5791B0	352		
0x579310	960	PrefsRumble::vfunc2	
0x5796D0	295		
0x5797F7	473		
0x5799D0	352		
0x579B30	144		
0x579BC0	144		
0x579C50	160		
0x579CF0	96		
0x579D50	208		
0x579E20	112		
0x579E90	800		
0x57A1B0	320		
0x57A2F0	272		
0x57A400	512		Unknown input %d | .\GameInput\RumblePrefs.cpp
0x57A600	464		
0x57A7D0	944		Unknown envelope %d | .\GameInput\RumblePrefs.cpp
0x57AB80	176		Unknown envelope %d | .\GameInput\RumblePrefs.cpp
0x57AC30	178		
0x57ACE2	270		
0x57ADF0	448		
0x57AFB0	288		
0x57B0D0	80		
0x57B120	80		
0x57B170	80		
0x57B1C0	3456		
0x57BF40	64		
0x57BF80	112		
0x57BFF0	96		
0x57C050	96		
0x57C0B0	96		
0x57C110	128		
0x57C190	80		
0x57C1E0	80		
0x57C230	80		
0x57C280	80		
0x57C2D0	80		
0x57C320	320		
0x57C460	320		
0x57C5A0	320		
0x57C6E0	320		
0x57C820	320		
0x57C960	320		
0x57CAA0	80		
0x57CAF0	48		
0x57CB20	48		
0x57CB50	48		
0x57CB80	64		
0x57CBC0	64		
0x57CC00	64		
0x57CC40	80		
0x57CC90	208		
0x57CD60	80		
0x57CDB0	80		
0x57CE00	112		
0x57CE70	112		
0x57CEE0	160		
0x57CF80	272		
0x57D090	464		
0x57D260	528		
0x57D470	800		
0x57D790	112		
0x57D800	784		
0x57DB10	256		
0x57DC10	320		
0x57DD50	352		
0x57DEB0	704		
0x57E170	160		
0x57E210	1504		
0x57E7F0	1552		
0x57EE00	112		
0x57EE70	224		
0x57EF50	432		
0x57F100	64		
0x57F140	240		
0x57F230	96		
0x57F290	96		
0x57F2F0	448		
0x57F4B0	160		
0x57F550	176		
0x57F600	64		
0x57F640	144		
0x57F6D0	448		
0x57F890	304		
0x57F9C0	32		
0x57F9E0	704		
0x57FCA0	112		
0x57FD10	128		
0x57FD90	1952		
0x580530	528		
0x580740	384		
0x5808C0	816		
0x580BF0	32		
0x580C10	784		
0x580F20	544		
0x581140	320		
0x581280	432	FollowCameraGenerator::vfunc9	
0x581430	288		
0x581550	464		
0x581720	112		
0x581790	560		
0x5819C0	832		
0x581D00	304		
0x581E30	32		
0x581E50	96		
0x581EB0	320		
0x581FF0	112		
0x582060	80		
0x5820B0	64		
0x5820F0	96		
0x582150	48		
0x582180	288		
0x5822A0	176		
0x582350	2848		
0x582E70	368		
0x582FE0	432		
0x583190	688		
0x583440	160		
0x5834E0	128		
0x583560	448		
0x583720	144		
0x5837B0	176		
0x583860	240		
0x583950	1360		
0x583EA0	320		
0x583FE0	320		
0x584120	64		
0x584160	80		
0x5841B0	112		
0x584220	80		
0x584270	320		
0x5843B0	144		
0x584440	416		
0x5845E0	144		
0x584670	608		
0x5848D0	64		
0x584910	880		
0x584C80	144		
0x584D10	1120		
0x585170	96		
0x5851D0	208		
0x5852A0	464	PipeTag::vfunc6	
0x585470	128		
0x5854F0	304		
0x585620	128		
0x5856A0	2816		
0x5861A0	128		
0x586220	176		
0x5862D0	112		
0x586340	144		
0x5863D0	144		
0x586460	144		
0x5864F0	64		
0x586530	384		
0x5866B0	176		
0x586760	848		
0x586AB0	80		
0x586B00	320		
0x586C40	80		
0x586C90	80		
0x586CE0	512		
0x586EE0	688		
0x587190	208		
0x587260	480		
0x587440	192		
0x587500	128		
0x587580	112		
0x5875F0	96		
0x587650	896		
0x5879D0	4192		
0x588A30	480		
0x588C10	112		
0x588C80	80		
0x588CD0	80		
0x588D20	320		
0x588E60	320		
0x588FA0	320		
0x5890E0	320		
0x589220	320		
0x589360	320		
0x5894A0	320		
0x5895E0	320		
0x589720	320		
0x589860	48		
0x589890	176		
0x589940	96		
0x5899A0	96		
0x589A00	112		
0x589A70	304		
0x589BA0	144		
0x589C30	336		
0x589D80	112		
0x589DF0	80		
0x589E40	80		
0x589E90	80		
0x589EE0	96		
0x589F40	112		
0x589FB0	80		
0x58A000	80		
0x58A050	80		
0x58A0A0	80		
0x58A0F0	80		
0x58A140	112		
0x58A1B0	144		
0x58A240	128		
0x58A2C0	128		
0x58A340	112		
0x58A3B0	112		
0x58A420	112		
0x58A490	80		
0x58A4E0	64		
0x58A520	64		
0x58A560	48		
0x58A590	48		
0x58A5C0	144		
0x58A650	48		
0x58A680	64		
0x58A6C0	48		
0x58A6F0	128		
0x58A770	160		
0x58A810	112		
0x58A880	128		
0x58A900	720		
0x58ABD0	64		
0x58AC10	144		
0x58ACA0	176		
0x58AD50	1088		
0x58B190	224		
0x58B270	208		
0x58B340	224		
0x58B420	752		
0x58B710	144		
0x58B7A0	512		
0x58B9A0	272		
0x58BAB0	80		
0x58BB00	48		
0x58BB30	272		
0x58BC40	1296		
0x58C150	80		
0x58C1A0	256		
0x58C2A0	768		
0x58C5A0	1280		
0x58CAA0	224		
0x58CB80	320		
0x58CCC0	80		
0x58CD10	256		
0x58CE10	448		
0x58CFD0	1296		
0x58D4E0	224		
0x58D5C0	480		
0x58D7A0	208		
0x58D870	128		
0x58D8F0	144		
0x58D980	80		
0x58D9D0	272		
0x58DAE0	112		
0x58DB50	128		
0x58DBD0	240		
0x58DCC0	160		
0x58DD60	112		
0x58DDD0	176		
0x58DE80	96		
0x58DEE0	176		
0x58DF90	224		
0x58E070	80		
0x58E0C0	160		
0x58E160	80		
0x58E1B0	112		
0x58E220	80		
0x58E270	64		
0x58E2B0	112		
0x58E320	80		
0x58E370	144		
0x58E400	128		
0x58E480	115		
0x58E4F3	29		
0x58E510	96		
0x58E570	112		
0x58E5E0	96		
0x58E640	64		
0x58E680	128		
0x58E700	96		
0x58E760	128		
0x58E7E0	128		
0x58E860	80		
0x58E8B0	80		
0x58E900	96		
0x58E960	64		
0x58E9A0	80		
0x58E9F0	64		
0x58EA30	96		
0x58EA90	112		
0x58EB00	112		
0x58EB70	112		
0x58EBE0	96		
0x58EC40	112		
0x58ECB0	96		
0x58ED10	96		
0x58ED70	128		
0x58EDF0	208		
0x58EEC0	112		
0x58EF30	224		
0x58F010	256		
0x58F110	336		
0x58F260	256		
0x58F360	48		
0x58F390	80		
0x58F3E0	96		
0x58F440	96		
0x58F4A0	160		
0x58F540	48		
0x58F570	160		
0x58F610	384		
0x58F790	128		
0x58F810	112		
0x58F880	176		
0x58F930	160		
0x58F9D0	80		
0x58FA20	48		
0x58FA50	112		
0x58FAC0	128		
0x58FB40	131		
0x58FBC3	13		
0x58FBD0	448		
0x58FD90	64		
0x58FDD0	400		
0x58FF60	640		
0x5901E0	224		
0x5902C0	272		
0x5903D0	64		
0x590410	96		
0x590470	112		
0x5904E0	64		
0x590520	64		
0x590560	192		
0x590620	128		
0x5906A0	80		
0x5906F0	128		
0x590770	96		
0x5907D0	80		
0x590820	64		
0x590860	96		
0x5908C0	96		
0x590920	240		
0x590A10	160		
0x590AB0	160		
0x590B50	272		
0x590C60	144		
0x590CF0	96		
0x590D50	112		
0x590DC0	128		
0x590E40	224		
0x590F20	224		
0x591000	304		
0x591130	80		
0x591180	224		
0x591260	160		
0x591300	864		
0x591660	112		
0x5916D0	80		
0x591720	112		
0x591790	80		
0x5917E0	80		
0x591830	80		
0x591880	128		
0x591900	112		
0x591970	48		
0x5919A0	128		
0x591A20	64		
0x591A60	80		
0x591AB0	336		
0x591C00	96		
0x591C60	80		
0x591CB0	80		
0x591D00	160		
0x591DA0	240		
0x591E90	144		
0x591F20	128		
0x591FA0	240		
0x592090	96		
0x5920F0	160		
0x592190	208		
0x592260	400		
0x5923F0	224		
0x5924D0	224		
0x5925B0	128		
0x592630	176		
0x5926E0	272		
0x5927F0	336		
0x592940	304		
0x592A70	560		
0x592CA0	144		
0x592D30	240		
0x592E20	368		
0x592F90	224		
0x593070	512		
0x593270	80		
0x5932C0	400		
0x593450	160		
0x5934F0	192		
0x5935B0	160		
0x593650	48		
0x593680	176		
0x593730	144		
0x5937C0	848		
0x593B10	208		
0x593BE0	416		
0x593D80	272		
0x593E90	112		
0x593F00	112		
0x593F70	80		
0x593FC0	368		
0x594130	304		
0x594260	32		
0x594280	64		
0x5942C0	128		
0x594340	368		
0x5944B0	128		
0x594530	112		
0x5945A0	288		
0x5946C0	112		
0x594730	96		
0x594790	224		
0x594870	304		
0x5949A0	128		
0x594A20	208		
0x594AF0	80		
0x594B40	144		
0x594BD0	64		
0x594C10	48		
0x594C40	192		
0x594D00	288		
0x594E20	80		
0x594E70	320		
0x594FB0	288		
0x5950D0	96		
0x595130	96		
0x595190	144		
0x595220	112		
0x595290	80		
0x5952E0	192		
0x5953A0	96		
0x595400	48		
0x595430	192		
0x5954F0	48		
0x595520	240		
0x595610	496		
0x595800	464		
0x5959D0	464		
0x595BA0	144		
0x595C30	64		
0x595C70	240		
0x595D60	272		
0x595E70	224		
0x595F50	512		
0x596150	336		
0x5962A0	352		
0x596400	128		
0x596480	80		
0x5964D0	128		
0x596550	192		
0x596610	160		
0x5966B0	80		
0x596700	112		
0x596770	112		
0x5967E0	192		
0x5968A0	144		
0x596930	128		
0x5969B0	224		
0x596A90	240		
0x596B80	245		
0x596C75	91		
0x596CD0	48		
0x596D00	176		
0x596DB0	592		
0x597000	288		
0x597120	96		
0x597180	80		
0x5971D0	64		
0x597210	112		
0x597280	128		
0x597300	96		
0x597360	80		
0x5973B0	96		
0x597410	288		
0x597530	336		
0x597680	80		
0x5976D0	32		
0x5976F0	32		
0x597710	112		
0x597780	48		
0x5977B0	336		
0x597900	144		
0x597990	944		
0x597D40	640		
0x597FC0	80		
0x598010	576		
0x598250	144		
0x5982E0	224		
0x5983C0	160		
0x598460	112		
0x5984D0	192		
0x598590	224		
0x598670	96		
0x5986D0	128		
0x598750	80		
0x5987A0	80		
0x5987F0	112		
0x598860	112		
0x5988D0	112		
0x598940	64		
0x598980	96		
0x5989E0	64		
0x598A20	48		
0x598A50	112		
0x598AC0	112		
0x598B30	128		
0x598BB0	112		
0x598C20	256		
0x598D20	80		
0x598D70	48		
0x598DA0	480		
0x598F80	176		
0x599030	48		
0x599060	320		
0x5991A0	1536		
0x5997A0	1760		
0x599E80	272		
0x599F90	336		
0x59A0E0	48		
0x59A110	720		
0x59A3E0	144		
0x59A470	256		
0x59A570	240		
0x59A660	272		
0x59A770	640		
0x59A9F0	85		
0x59AA45	571		
0x59AC80	160		
0x59AD20	96		
0x59AD80	992		
0x59B160	144		
0x59B1F0	448		
0x59B3B0	752		
0x59B6A0	144		
0x59B730	144		
0x59B7C0	80		
0x59B810	80		
0x59B860	304		
0x59B990	368		
0x59BB00	320		
0x59BC40	32		
0x59BC60	304		
0x59BD90	64		
0x59BDD0	32		
0x59BDF0	64		
0x59BE30	96		
0x59BE90	192		
0x59BF50	48		
0x59BF80	896		
0x59C300	304		
0x59C430	32		
0x59C450	64		
0x59C490	368		
0x59C600	784		
0x59C910	496		
0x59CB00	48		
0x59CB30	288		
0x59CC50	80		
0x59CCA0	128		
0x59CD20	144		
0x59CDB0	40		
0x59CDD8	312		
0x59CF10	112		
0x59CF80	96		
0x59CFE0	448		
0x59D1A0	32		
0x59D1C0	960		
0x59D580	448		
0x59D740	208		
0x59D810	128		
0x59D890	112		
0x59D900	144		
0x59D990	192		
0x59DA50	80		
0x59DAA0	208		
0x59DB70	80		
0x59DBC0	144		
0x59DC50	144		
0x59DCE0	96		
0x59DD40	176		
0x59DDF0	272		
0x59DF00	128		
0x59DF80	368		
0x59E0F0	160		
0x59E190	96		
0x59E1F0	464		
0x59E3C0	480		
0x59E5A0	112		
0x59E610	64		
0x59E650	80		
0x59E6A0	384		
0x59E820	288		
0x59E940	32		
0x59E960	224		
0x59EA40	1280		
0x59EF40	512		
0x59F140	256		
0x59F240	1296		
0x59F750	480		
0x59F930	80		
0x59F980	62		
0x59F9BE	258		
0x59FAC0	544		
0x59FCE0	960		
0x5A00A0	816		
0x5A03D0	496	CardEffectInst::vfunc28	
0x5A05C0	752		
0x5A08B0	103		
0x5A0917	729		
0x5A0BF0	176		
0x5A0CA0	544		
0x5A0EC0	592		
0x5A1110	1040		
0x5A1520	560		
0x5A1750	320		
0x5A1890	720	DistortionCylinderInst::vfunc13	
0x5A1B60	112		
0x5A1BD0	187		
0x5A1C8B	2229		
0x5A2540	272		
0x5A2650	320		
0x5A2790	656		
0x5A2A20	304		
0x5A2B50	320	DreadlockSet::vfunc1	
0x5A2C90	144		
0x5A2D20	32		
0x5A2D40	96		
0x5A2DA0	128		
0x5A2E20	80		
0x5A2E70	144		
0x5A2F00	272		
0x5A3010	240		
0x5A3100	208		
0x5A31D0	224		
0x5A32B0	128		
0x5A3330	208		
0x5A3400	736	EffectInst::vfunc5	
0x5A36E0	224		
0x5A37C0	64		
0x5A3800	144		
0x5A3890	144		
0x5A3920	128		
0x5A39A0	144		
0x5A3A30	304		
0x5A3B60	672		
0x5A3E00	64		
0x5A3E40	128		
0x5A3EC0	176		
0x5A3F70	128	TumbleParticleSystem::vfunc31	
0x5A3FF0	2208		
0x5A4890	288		
0x5A49B0	336		
0x5A4B00	176		
0x5A4BB0	112		
0x5A4C20	192		
0x5A4CE0	288		
0x5A4E00	336		
0x5A4F50	272		
0x5A5060	160		
0x5A5100	560		
0x5A5330	1712		
0x5A59E0	464		
0x5A5BB0	528		
0x5A5DC0	160		
0x5A5E60	80		
0x5A5EB0	336		
0x5A6000	96		
0x5A6060	288		
0x5A6180	80		
0x5A61D0	64		
0x5A6210	48		
0x5A6240	64		
0x5A6280	48		
0x5A62B0	192		
0x5A6370	144		
0x5A6400	400		
0x5A6590	128		
0x5A6610	48		
0x5A6640	80		
0x5A6690	80		
0x5A66E0	384		
0x5A6860	384		
0x5A69E0	384		
0x5A6B60	384		
0x5A6CE0	384		
0x5A6E60	384		
0x5A6FE0	384		
0x5A7160	384		
0x5A72E0	368		
0x5A7450	368		
0x5A75C0	384		
0x5A7740	384		
0x5A78C0	80		
0x5A7910	112		
0x5A7980	272		
0x5A7A90	80		
0x5A7AE0	96		
0x5A7B40	128		
0x5A7BC0	80		
0x5A7C10	304		
0x5A7D40	304		
0x5A7E70	304		
0x5A7FA0	304		
0x5A80D0	304		
0x5A8200	304		
0x5A8330	304		
0x5A8460	304		
0x5A8590	304		
0x5A86C0	304		
0x5A87F0	304		
0x5A8920	304		
0x5A8A50	32		
0x5A8A70	240		
0x5A8B60	96		
0x5A8BC0	224		
0x5A8CA0	112		
0x5A8D10	144		
0x5A8DA0	32		
0x5A8DC0	32		
0x5A8DE0	32		
0x5A8E00	32		
0x5A8E20	32		
0x5A8E40	32		
0x5A8E60	32		
0x5A8E80	32		
0x5A8EA0	32		
0x5A8EC0	32		
0x5A8EE0	32		
0x5A8F00	32		
0x5A8F20	64		
0x5A8F60	160		
0x5A9000	96		
0x5A9060	96		
0x5A90C0	64		
0x5A9100	64		
0x5A9140	64		
0x5A9180	64		
0x5A91C0	64		
0x5A9200	64		
0x5A9240	64		
0x5A9280	64		
0x5A92C0	64		
0x5A9300	64		
0x5A9340	64		
0x5A9380	64		
0x5A93C0	160		
0x5A9460	272		
0x5A9570	80		
0x5A95C0	176		
0x5A9670	832		
0x5A99B0	176	EffectMix::vfunc30	
0x5A9A60	848	EffectMix::vfunc28	
0x5A9DB0	1024		
0x5AA1B0	160		
0x5AA250	144		
0x5AA2E0	80		
0x5AA330	368		
0x5AA4A0	352	EffectMixDef::vfunc24	
0x5AA600	1184		
0x5AAAA0	80		
0x5AAAF0	320		
0x5AAC30	736		
0x5AAF10	96		
0x5AAF70	224		
0x5AB050	112		
0x5AB0C0	128		
0x5AB140	144		
0x5AB1D0	112		
0x5AB240	128		
0x5AB2C0	96		
0x5AB320	560		
0x5AB550	192		
0x5AB610	112		
0x5AB680	160		
0x5AB720	80		
0x5AB770	64		
0x5AB7B0	400		
0x5AB940	1360		
0x5ABE90	784		
0x5AC1A0	64		
0x5AC1E0	80		
0x5AC230	128		
0x5AC2B0	64		
0x5AC2F0	464		
0x5AC4C0	464		
0x5AC690	320		
0x5AC7D0	1056		\data\prefs\Effects\ | _surfaceAny | .txt
0x5ACBF0	48		
0x5ACC20	256		
0x5ACD20	2000		
0x5AD4F0	48		
0x5AD520	160		
0x5AD5C0	288		
0x5AD6E0	272		
0x5AD7F0	96		
0x5AD850	160		
0x5AD8F0	912		
0x5ADC80	2528		
0x5AE660	592		
0x5AE8B0	80		
0x5AE900	80		
0x5AE950	448	ElectricEffectInst::vfunc15	
0x5AEB10	304	ElectricEffectInst::vfunc13	
0x5AEC40	304	ElectricEffectInst::vfunc14	
0x5AED70	432		
0x5AEF20	1376		
0x5AF480	962	ElectricEffectInst::vfunc28	
0x5AF842	94		
0x5AF8A0	720		
0x5AFB70	2032		
0x5B0360	640		
0x5B05E0	224		
0x5B06C0	128		
0x5B0740	176		
0x5B07F0	432		
0x5B09A0	464		
0x5B0B70	208		
0x5B0C40	240		
0x5B0D30	288		
0x5B0E50	144		
0x5B0EE0	96		
0x5B0F40	1328		
0x5B1470	208		
0x5B1540	160		
0x5B15E0	112		
0x5B1650	384		
0x5B17D0	1360		
0x5B1D20	736		
0x5B2000	64		
0x5B2040	96		
0x5B20A0	80		
0x5B20F0	112		
0x5B2160	432		
0x5B2310	80		
0x5B2360	96		
0x5B23C0	112		
0x5B2430	320		
0x5B2570	608		
0x5B27D0	128		
0x5B2850	112		
0x5B28C0	192		
0x5B2980	432		
0x5B2B30	432		
0x5B2CE0	304		
0x5B2E10	544		
0x5B3030	320		
0x5B3170	96		
0x5B31D0	352		
0x5B3330	992		
0x5B3710	144		
0x5B37A0	416		
0x5B3940	192		
0x5B3A00	176		
0x5B3AB0	368		
0x5B3C20	144		
0x5B3CB0	672		
0x5B3F50	256		
0x5B4050	192		
0x5B4110	304		
0x5B4240	320		
0x5B4380	496		
0x5B4570	208		
0x5B4640	224		
0x5B4720	112		
0x5B4790	80		
0x5B47E0	128		
0x5B4860	112		
0x5B48D0	80		
0x5B4920	128		
0x5B49A0	112		
0x5B4A10	80		
0x5B4A60	176		
0x5B4B10	256		
0x5B4C10	1632		
0x5B5270	128		
0x5B52F0	368		
0x5B5460	496		
0x5B5650	480		
0x5B5830	560		
0x5B5A60	384		
0x5B5BE0	928		
0x5B5F80	144		
0x5B6010	400		
0x5B61A0	1376		
0x5B6700	816		
0x5B6A30	144		
0x5B6AC0	80		
0x5B6B10	80		
0x5B6B60	144		
0x5B6BF0	752		
0x5B6EE0	368	TumbleParticleSystemDef::vfunc20	
0x5B7050	160		
0x5B70F0	912	ParticleSystemDef::vfunc24	
0x5B7480	176		
0x5B7530	896		
0x5B78B0	2832	TumbleParticleSystemDef::vfunc25	
0x5B83C0	672		
0x5B8660	720	TumbleParticleSystemDef::vfunc15	
0x5B8930	880		
0x5B8CA0	240		
0x5B8D90	320	PersistentRippleInst::vfunc15	
0x5B8ED0	288	PersistentRippleInst::vfunc13	
0x5B8FF0	752		
0x5B92E0	752		
0x5B95D0	192		
0x5B9690	496	PhysicalParticleImpl::vfunc1	
0x5B9880	1376	PhysicalParticleImpl::vfunc17	
0x5B9DE0	160		
0x5B9E80	144		
0x5B9F10	1312		
0x5BA430	208		
0x5BA500	96		
0x5BA560	96		
0x5BA5C0	272		
0x5BA6D0	528		
0x5BA8E0	336		
0x5BAA30	240		
0x5BAB20	688	PhysParticleSystemDef::vfunc24	
0x5BADD0	160		
0x5BAE70	896		
0x5BB1F0	656		
0x5BB480	416		
0x5BB620	224		
